area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,tonnes,landed_value
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Gadus macrocephalus","Pacific cod","Large demersals (>=90 cm)","Cod-likes","USA",Artisanal,Landings,Reported,172036.0000000000,252204776
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1997,"Gadus macrocephalus","Pacific cod","Large demersals (>=90 cm)","Cod-likes","USA",Recreational,Landings,Unreported,19.4787000000,28555.7742
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Eleginus gracilis","Saffron cod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,2.3838481503,3494.7213883145
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Theragra chalcogramma","Alaska pollock","Medium benthopelagics (30 - 89 cm)","Cod-likes","USA",Industrial,Discards,Unreported,99043.0000000000,145197038
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Theragra chalcogramma","Alaska pollock","Medium benthopelagics (30 - 89 cm)","Cod-likes","USA",Industrial,Landings,Reported,1158777.9000000000,1698768401.4
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Theragra chalcogramma","Alaska pollock","Medium benthopelagics (30 - 89 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,0.3211030879,470.737126859927
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Theragra chalcogramma","Alaska pollock","Medium benthopelagics (30 - 89 cm)","Cod-likes","USA",Artisanal,Landings,Reported,880.0000000000,1290080
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Sebastes alutus","Pacific ocean perch","Medium demersals (30 - 89 cm)","Scorpionfishes","USA",Industrial,Discards,Unreported,3459.0000000000,5070894
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Sebastes alutus","Pacific ocean perch","Medium demersals (30 - 89 cm)","Scorpionfishes","USA",Industrial,Landings,Reported,19871.2000000000,29131179.2
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Sebastes alutus","Pacific ocean perch","Medium demersals (30 - 89 cm)","Scorpionfishes","USA",Artisanal,Landings,Reported,0.3000000000,439.8
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Ophiodon elongatus","Lingcod","Large demersals (>=90 cm)","Scorpionfishes","USA",Industrial,Landings,Reported,1.8460000000,2706.236
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Ophiodon elongatus","Lingcod","Large demersals (>=90 cm)","Scorpionfishes","USA",Subsistence,Landings,Unreported,7.9015830369,11583.72073211
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Ophiodon elongatus","Lingcod","Large demersals (>=90 cm)","Scorpionfishes","USA",Artisanal,Landings,Reported,470.3750000000,689569.75
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1997,"Ophiodon elongatus","Lingcod","Large demersals (>=90 cm)","Scorpionfishes","USA",Recreational,Landings,Unreported,104.7285000000,153531.981
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","USA",Industrial,Discards,Unreported,1124.0000000000,1647784
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","USA",Industrial,Landings,Reported,2436.6243251645,3572091.26069112
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","USA",Subsistence,Landings,Unreported,4.9592797387,7270.30409697318
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Anoplopoma fimbria","Sablefish","Large bathydemersals (>=90 cm)","Scorpionfishes","USA",Artisanal,Landings,Reported,14870.2756748355,21799824.1393089
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","USA",Subsistence,Landings,Unreported,287.4877132888,421456.98768137
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","USA",Artisanal,Landings,Reported,30874.4000000000,45261870.4
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1997,"Hippoglossus stenolepis","Pacific halibut","Large flatfishes (>=90 cm)","Flatfishes","USA",Recreational,Landings,Unreported,4695.3076928800,6883321.07776208
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Reinhardtius hippoglossoides","Greenland halibut","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Discards,Unreported,1997.0000000000,2927602
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Reinhardtius hippoglossoides","Greenland halibut","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Landings,Reported,1037.7000000000,1521268.2
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Reinhardtius hippoglossoides","Greenland halibut","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Artisanal,Landings,Reported,4611.5000000000,6760459
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Atheresthes stomias","Arrowtooth flounder","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Discards,Unreported,22348.0000000000,32762168.0000001
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Atheresthes stomias","Arrowtooth flounder","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Landings,Reported,3877.1000000000,5683828.60000001
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Atheresthes stomias","Arrowtooth flounder","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Artisanal,Landings,Reported,368.5000000000,540221
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Hippoglossoides elassodon","Flathead sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Discards,Unreported,10284.0000000000,15076344
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Hippoglossoides elassodon","Flathead sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Landings,Reported,15439.2000000000,22633867.2
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Hippoglossoides elassodon","Flathead sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Artisanal,Landings,Reported,107.5000000000,157595
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Limanda aspera","Yellowfin sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Discards,Unreported,32126.0000000000,47096716
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Limanda aspera","Yellowfin sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Landings,Reported,149861.5000000000,219696959
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Limanda aspera","Yellowfin sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Artisanal,Landings,Reported,74.7000000000,109510.2
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Subsistence,Landings,Unreported,495.0384354000,725726.3462964
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Clupea pallasii pallasii","Pacific herring","Medium pelagics (30 - 89 cm)","Herring-likes","USA",Artisanal,Landings,Reported,52442.9000020180,76881291.4029584
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Microgadus proximus","Pacific tomcod","Medium demersals (30 - 89 cm)","Cod-likes","USA",Subsistence,Landings,Unreported,4.9217096040,7215.22627952248
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Coregonus nasus","Broad whitefish","Medium demersals (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,9.2469538170,13556.0342956959
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Coregonus sardinella","Sardine cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,2.2959767621,3365.90193330755
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Salvelinus malma malma","Dolly varden","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,55.3836494669,81192.4301184471
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1997,"Salvelinus malma malma","Dolly varden","Large benthopelagics (>=90 cm)","Salmon, smelts, etc","USA",Recreational,Landings,Unreported,25.7866000000,37803.1556
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Atractoscion nobilis","White weakfish","Large demersals (>=90 cm)","Perch-likes","USA",Subsistence,Landings,Unreported,1.3778331874,2019.90345274747
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Sebastes melanops","Black rockfish","Medium reef assoc. fish (30 - 89 cm)","Scorpionfishes","USA",Industrial,Landings,Reported,2.6270000000,3851.182
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Sebastes melanops","Black rockfish","Medium reef assoc. fish (30 - 89 cm)","Scorpionfishes","USA",Subsistence,Landings,Unreported,13.1015927188,19206.934925689
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Sebastes melanops","Black rockfish","Medium reef assoc. fish (30 - 89 cm)","Scorpionfishes","USA",Artisanal,Landings,Reported,267.9540000000,392820.564
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Pleurogrammus monopterygius","Atka mackerel","Medium demersals (30 - 89 cm)","Scorpionfishes","USA",Industrial,Discards,Unreported,6637.0000000000,9729842
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Pleurogrammus monopterygius","Atka mackerel","Medium demersals (30 - 89 cm)","Scorpionfishes","USA",Industrial,Landings,Reported,59162.8000000000,86732664.8
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Pleurogrammus monopterygius","Atka mackerel","Medium demersals (30 - 89 cm)","Scorpionfishes","USA",Artisanal,Landings,Reported,2.4000000000,3518.4
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Glyptocephalus zachirus","Rex sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Discards,Unreported,251.0000000000,367966
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Glyptocephalus zachirus","Rex sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Landings,Reported,3164.6000000000,4639303.59999999
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Microstomus pacificus","Dover sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Landings,Reported,2193.7000000000,3215964.2
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Platichthys stellatus","Starry flounder","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Subsistence,Landings,Unreported,2.1686371765,3179.22210072632
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Lepidopsetta bilineata","Rock sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Discards,Unreported,39773.0000000000,58307218
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Lepidopsetta bilineata","Rock sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Industrial,Landings,Reported,35608.4000000000,52201914.4
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Lepidopsetta bilineata","Rock sole","Small to medium flatfishes (<90 cm)","Flatfishes","USA",Artisanal,Landings,Reported,56.5000000000,82829
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Coregonus laurettae","Bering cisco","Medium pelagics (30 - 89 cm)","Salmon, smelts, etc","USA",Subsistence,Landings,Unreported,3.7080337781,5435.97751875842
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Saxidomus gigantea","Butter clam","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,116.1615490167,170292.830858455
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Cancer magister","Dungeness crab","Lobsters, crabs","Crustaceans","USA",Subsistence,Landings,Unreported,50.2900196715,73725.1688383783
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Cancer magister","Dungeness crab","Lobsters, crabs","Crustaceans","USA",Artisanal,Landings,Reported,1587.4890000000,2327258.874
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Panopea abrupta","Pacific geoduck","Other demersal invertebrates","Molluscs","USA",Subsistence,Landings,Unreported,1.7056375586,2500.46466089598
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Panopea abrupta","Pacific geoduck","Other demersal invertebrates","Molluscs","USA",Artisanal,Landings,Reported,10.0110000000,14676.126
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Panopea abrupta","Pacific geoduck","Other demersal invertebrates","Molluscs","USA",Artisanal,Landings,Unreported,4.0890000000,5994.474
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1997,"Siliqua patula","Pacific razor clam","Other demersal invertebrates","Molluscs","USA",Recreational,Landings,Unreported,85.0003000000,124610.4398
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Patinopecten caurinus","Weathervane scallop","Other demersal invertebrates","Molluscs","USA",Artisanal,Landings,Reported,2119.2080000000,3106758.928
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1997,"Erimacrus isenbeckii","Hair Crab","Lobsters, crabs","Crustaceans","USA",Subsistence,Landings,Unreported,0.2419303150,354.669841811169
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1997,"Paralithodes camtschaticus","Red king crab","Lobsters, crabs","Crustaceans","USA",Artisanal,Landings,Reported,9373.6000000000,13741697.6
"USA (Alaska, Subarctic)",eez,Assigned Tuna RFMO catch,,1997,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,0.5204756331,763.017278156916
"USA (Alaska, Subarctic)",eez,Assigned Tuna RFMO catch,,1997,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Unknown Fishing Country",Industrial,Landings,Reported,0.1545976858,226.640207322056
"USA (Alaska, Subarctic)",eez,Assigned Tuna RFMO catch,,1997,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","USA",Industrial,Landings,Reported,0.0088247665,12.9371076392529
"USA (Alaska, Subarctic)",eez,Assigned Tuna RFMO catch,,1997,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Unknown Fishing Country",Industrial,Landings,Reported,0.0086690710,12.7088581455398
"USA (Alaska, Subarctic)",eez,Assigned Tuna RFMO catch,,1997,"Carangidae","Jacks, pompanos","Medium pelagics (30 - 89 cm)","Perch-likes","USA",Industrial,Landings,Reported,0.0003367823,0.493722860598429
"USA (Alaska, Subarctic)",eez,Assigned Tuna RFMO catch,,1997,"Scombridae","Mackerels, tunas, bonitos","Large pelagics (>=90 cm)","Perch-likes","USA",Industrial,Landings,Reported,0.0000041737,0.00611862675075884
"USA (Alaska, Subarctic)",eez,Assigned Tuna RFMO catch,,1997,"Scombridae","Mackerels, tunas, bonitos","Large pelagics (>=90 cm)","Perch-likes","Unknown Fishing Country",Industrial,Landings,Reported,0.0288026277,42.2246521593094
"USA (Alaska, Subarctic)",eez,Assigned Tuna RFMO catch,,1997,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","USA",Industrial,Landings,Reported,0.0003030179,0.444224221230271
"USA (Alaska, Subarctic)",eez,Assigned Tuna RFMO catch,,1997,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Unknown Fishing Country",Industrial,Landings,Reported,0.0001717101,0.251727058697153
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1998,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Discards,Unreported,26752.0000000000,39218431.9999999
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1998,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Industrial,Landings,Reported,931.1060000000,1365001.39599999
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1998,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Subsistence,Landings,Unreported,36.5880423529,53638.0700892846
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1998,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Artisanal,Landings,Reported,2472.9630000000,3625363.758
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,4,1998,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Artisanal,Landings,Unreported,790.5168000000,1158897.6288
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1998,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","USA",Recreational,Landings,Unreported,14.6510000000,21478.366
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,2,1998,"Miscellaneous aquatic invertebrates","Aquatic invertebrates","Other demersal invertebrates","Other fishes & inverts","USA",Subsistence,Landings,Unreported,1.1957986042,1753.04075381723
